max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,20,15,False,9.82010582010582,0.0,0.05314043161786085,1.0,True,0.39655555555555533,2.5746461706202313,2.5972074867724873,0.40788888888888875,0.3097888888888889
0.05,20,20,False,9.82010582010582,0.0,1.0,1.0,True,0.39655555555555533,0.6658559294645636,0.6437280423280436,0.0,0.0
0.05,20,25,False,9.82010582010582,0.0,1.0,1.0,True,0.39655555555555533,0.2865097767354312,0.6437280423280436,0.0,0.0
0.05,20,30,False,9.82010582010582,0.0,1.0,1.0,True,0.39655555555555533,0.7203318737294309,0.6437280423280436,0.0,0.0
0.05,22,0,False,10.583994708994707,0.0,0.0,0.6820110721143274,True,0.014044039523333362,3.902527509182957,3.917642133935563,0.0,0.0
0.05,22,5,False,10.583994708994707,0.0,0.0,1.0,True,0.04661267616651132,3.777580018762287,3.9221620205909042,0.0,0.0
0.05,22,10,False,10.583994708994707,0.0,0.0,1.0,True,0.008175850882448425,3.957348148001924,3.958078740065724,0.0,0.0
0.05,22,15,False,10.583994708994707,0.0,0.0,1.0,True,1.028278217151152,3.6638783381130535,3.35347966505737,0.8653444444444445,0.8653444444444445
0.05,22,20,False,10.583994708994707,0.0,1.0,1.0,True,0.04611111111110999,0.49223381347243933,0.5401535978835996,0.0,0.0
0.05,22,25,False,10.583994708994707,0.0,1.0,1.0,True,0.1931111111111098,0.5199274148402973,0.3915780423280415,0.0,0.0
0.05,22,30,False,10.583994708994707,0.0,1.0,1.0,True,0.24611111111111117,0.5282343788345107,0.4218280423280385,0.0,0.0
0.05,24,0,False,11.38095238095238,0.0,0.0,0.6933617534747332,True,0.0588208237536726,3.6442572502061283,3.8648036702054727,0.0,0.0
0.05,24,5,False,11.38095238095238,0.0,0.0,1.0,True,0.029387157690195058,3.8428597555749464,3.856507609584729,0.0,0.0
0.05,24,10,False,11.38095238095238,0.0,0.0,1.0,True,0.08749380449855942,3.608424940910333,3.8908405827197337,0.0,0.0
0.05,24,15,False,11.38095238095238,0.0,0.0,1.0,True,0.026456713885936047,3.7841898209801146,3.9265481954114323,0.0,0.0
0.05,24,20,False,11.38095238095238,0.0,1.0,1.0,True,0.307666666666665,1.0826136718915444,0.7513096031746054,0.0,0.0
0.05,24,25,False,11.38095238095238,0.0,1.0,1.0,True,0.291517402262792,0.2536792330194446,0.2886867189158666,0.0,0.0
0.05,24,30,False,11.38095238095238,0.0,1.0,1.0,True,0.20166666666666644,0.4108215826267214,0.4254523809523816,0.0,0.0
0.05,26,0,False,12.210978835978835,0.0,0.0,0.8302055168167245,True,0.020134795074367603,3.707393685750543,3.8725233687152754,0.0,0.0
0.05,26,5,False,12.210978835978835,0.0,0.0,1.0,True,0.015547216104329405,3.685361289552671,3.9279705562908918,0.0,0.0
0.05,26,10,False,12.210978835978835,0.0,0.0,1.0,True,0.008574207778346325,3.5435577870168133,3.916440771017432,0.0,0.0
0.05,26,15,False,12.210978835978835,0.0,0.0,1.0,True,0.0020751985507620613,3.7933903324422262,3.8664869936956423,0.0,0.0
0.05,26,20,False,12.210978835978835,0.0,1.0,1.0,True,0.4632222222222204,1.3732686251795672,1.5543238359788392,0.4894666666666663,0.3913666666666664
